0	0	10739
0	0	10461
0	0	9590
0	0	9380
0	0	9238
0	0	8571
0	0	8496
0	0	8448
0	0	8369
0	0	8178
0	0	8149
0	0	8049
0	0	8043
0	0	8020
0	0	7792
0	0	7766
0	0	7235
0	0	7173
0	0	7109
0	0	6887
0	0	6709
0	0	6675
0	0	6604
0	0	6588
0	0	6499
0	0	6435
0	0	6197
0	0	6153
0	0	6140
0	0	6018
0	0	5948
0	0	5900
0	0	5876
0	0	5813
0	0	5753
0	0	5547
0	0	5357
0	0	5342
0	0	5294
0	0	5290
0	0	5269
0	0	5223
0	0	5216
0	0	5164
0	0	5094
0	0	5037
0	0	4955
0	0	4948
0	0	4926
0	0	4897
0	0	4884
0	0	4873
